DataSet,801,Constraints,25,run,2,fit,225,lates,21,expired,0,imbalance,0,low,0,med,22,high,1,Evals,164258,MiilsEval,5.044631007317756,elapsed,828621
DataSet,801,Constraints,25,run,3,fit,220,lates,18,expired,0,imbalance,0,low,0,med,24,high,1,Evals,179625,MiilsEval,5.707178844815588,elapsed,1025152
DataSet,801,Constraints,25,run,4,fit,171,lates,14,expired,0,imbalance,0,low,1,med,18,high,1,Evals,169199,MiilsEval,19.219439831204678,elapsed,3251910
DataSet,801,Constraints,25,run,5,fit,161,lates,10,expired,0,imbalance,0,low,1,med,20,high,1,Evals,221796,MiilsEval,12.653541993543616,elapsed,2806505
DataSet,801,Constraints,25,run,6,fit,166,lates,12,expired,0,imbalance,0,low,1,med,19,high,1,Evals,250000,MiilsEval,4.834832,elapsed,1208708
DataSet,801,Constraints,25,run,7,fit,165,lates,11,expired,0,imbalance,0,low,0,med,20,high,1,Evals,233141,MiilsEval,4.171248300384746,elapsed,972489
DataSet,801,Constraints,25,run,8,fit,161,lates,12,expired,0,imbalance,0,low,1,med,18,high,1,Evals,242190,MiilsEval,7.03285437053553,elapsed,1703287
DataSet,801,Constraints,25,run,9,fit,211,lates,18,expired,0,imbalance,0,low,1,med,22,high,1,Evals,138812,MiilsEval,4.227890960435698,elapsed,586882
DataSet,801,Constraints,50,run,0,fit,2734,lates,14,expired,0,imbalance,290,low,4,med,18,high,112,Evals,250000,MiilsEval,17.808172,elapsed,4452043
DataSet,801,Constraints,50,run,1,fit,2729,lates,21,expired,0,imbalance,295,low,4,med,15,high,107,Evals,250000,MiilsEval,23.46578,elapsed,5866445
DataSet,801,Constraints,50,run,2,fit,2748,lates,16,expired,0,imbalance,287,low,3,med,18,high,114,Evals,250000,MiilsEval,5.638316,elapsed,1409579
DataSet,801,Constraints,50,run,3,fit,2759,lates,17,expired,0,imbalance,285,low,4,med,17,high,116,Evals,250000,MiilsEval,10.175388,elapsed,2543847
DataSet,801,Constraints,50,run,4,fit,2718,lates,13,expired,0,imbalance,289,low,3,med,17,high,112,Evals,250000,MiilsEval,24.337368,elapsed,6084342
DataSet,801,Constraints,50,run,5,fit,2807,lates,29,expired,0,imbalance,288,low,2,med,18,high,113,Evals,250000,MiilsEval,15.216424,elapsed,3804106
DataSet,801,Constraints,50,run,6,fit,2774,lates,23,expired,0,imbalance,291,low,4,med,20,high,110,Evals,250000,MiilsEval,6.055744,elapsed,1513936
DataSet,801,Constraints,50,run,7,fit,2804,lates,24,expired,0,imbalance,284,low,4,med,18,high,117,Evals,250000,MiilsEval,24.059856,elapsed,6014964
DataSet,801,Constraints,50,run,8,fit,2747,lates,25,expired,0,imbalance,295,low,2,med,17,high,106,Evals,250000,MiilsEval,10.278216,elapsed,2569554
DataSet,801,Constraints,50,run,9,fit,2748,lates,20,expired,0,imbalance,292,low,3,med,19,high,109,Evals,250000,MiilsEval,13.9628,elapsed,3490700
DataSet,801,Constraints,100,run,0,fit,4032,lates,23,expired,0,imbalance,95,low,7,med,15,high,336,Evals,250000,MiilsEval,41.542488,elapsed,10385622
DataSet,801,Constraints,100,run,1,fit,4007,lates,20,expired,0,imbalance,95,low,7,med,13,high,336,Evals,250000,MiilsEval,52.583608,elapsed,13145902
DataSet,801,Constraints,100,run,2,fit,3982,lates,22,expired,0,imbalance,102,low,7,med,13,high,329,Evals,250000,MiilsEval,26.7386,elapsed,6684650
DataSet,801,Constraints,100,run,3,fit,4021,lates,20,expired,0,imbalance,93,low,6,med,14,high,338,Evals,250000,MiilsEval,24.63854,elapsed,6159635
DataSet,801,Constraints,100,run,4,fit,3986,lates,19,expired,0,imbalance,97,low,6,med,12,high,334,Evals,250000,MiilsEval,48.80118,elapsed,12200295
DataSet,801,Constraints,100,run,5,fit,3997,lates,17,expired,1,imbalance,97,low,7,med,13,high,334,Evals,250000,MiilsEval,28.099184,elapsed,7024796
